crovir-protein-2362	Venom_SVSP-13	33.8	210	114	9	50	250	50	243	7.18e-24	89.4	256	258
crovir-protein-2366	Venom_SVSP-6	34.0	147	79	7	241	381	112	246	7.57e-20	80.5	387	261
crovir-protein-2366	Venom_SVSP-13	30.6	144	88	6	241	381	109	243	9.36e-16	68.6	387	258
crovir-protein-2457	Venom_SVMP-11	28.0	611	344	21	48	633	67	606	3.09e-62	211	726	610
crovir-protein-2457	Venom_SVMP-1	29.6	611	336	25	48	633	68	609	1.17e-61	210	726	613
crovir-protein-2457	Venom_SVMP-6	27.3	609	352	21	43	633	63	598	4.12e-59	202	726	602
crovir-protein-2457	Venom_SVMP-2	28.6	553	301	19	48	566	68	560	1.60e-54	190	726	611
crovir-protein-2457	Venom_SVMP-10	26.5	604	335	23	48	633	68	580	2.18e-51	181	726	593
crovir-protein-2707	Venom_NGF-1	44.4	151	78	2	64	214	89	233	2.71e-41	133	221	242
crovir-protein-2747	Venom_Vespryn-1	36.6	101	64	0	106	206	52	152	1.74e-18	74.7	300	219
crovir-protein-2782	Venom_SVSP-13	32.8	262	146	7	44	304	22	254	8.57e-34	117	334	258
crovir-protein-2782	Venom_SVSP-6	31.7	271	134	12	44	301	22	254	2.60e-28	103	334	261
crovir-protein-2788	Venom_SVSP-7	29.9	174	108	5	53	226	42	201	1.92e-21	82.4	241	259
crovir-protein-2788	Venom_SVSP-11	31.5	165	101	5	61	225	49	201	7.19e-21	80.9	241	260
crovir-protein-2788	Venom_SVSP-5	27.6	174	112	4	53	226	42	201	9.81e-21	80.5	241	259
crovir-protein-2788	Venom_SVSP-4	26.4	197	133	5	30	226	19	203	3.69e-19	76.3	241	264
crovir-protein-2788	Venom_SVSP-9	27.7	173	109	5	54	225	52	209	1.02e-18	75.1	241	268
crovir-protein-2788	Venom_SVSP-8	28.0	175	112	5	51	225	40	200	1.25e-18	74.7	241	259
crovir-protein-2788	Venom_SVSP-13	29.7	175	106	6	52	225	41	199	2.35e-18	73.9	241	258
crovir-protein-2788	Venom_SVSP-3	25.9	197	134	5	30	226	19	203	2.53e-18	73.9	241	264
crovir-protein-2788	Venom_SVSP-12	28.2	177	107	6	52	225	40	199	1.60e-17	71.6	241	258
crovir-protein-2788	Venom_SVSP-2	27.8	169	104	6	60	225	51	204	1.95e-15	65.9	241	263
crovir-protein-2788	Venom_SVSP-1	25.0	172	105	6	60	225	51	204	1.12e-13	60.8	241	263
crovir-protein-2788	Venom_SVSP-6	26.0	173	114	5	54	226	45	203	2.79e-13	59.7	241	261
crovir-protein-2795	Venom_SVSP-11	36.7	221	113	8	62	278	49	246	6.70e-38	128	314	260
crovir-protein-2795	Venom_SVSP-8	34.0	247	138	8	34	278	22	245	9.16e-38	127	314	259
crovir-protein-2795	Venom_SVSP-7	36.4	250	128	9	34	278	22	245	1.80e-37	127	314	259
crovir-protein-2795	Venom_SVSP-12	36.9	225	105	9	62	278	49	244	4.82e-37	125	314	258
crovir-protein-2795	Venom_SVSP-5	36.8	223	108	10	62	278	50	245	3.71e-36	123	314	259
crovir-protein-2795	Venom_SVSP-2	33.5	236	122	10	62	289	52	260	5.97e-35	120	314	263
crovir-protein-2795	Venom_SVSP-4	34.4	221	118	8	62	278	50	247	6.11e-35	120	314	264
crovir-protein-2795	Venom_SVSP-13	33.8	228	125	7	54	278	40	244	2.95e-33	115	314	258
crovir-protein-2795	Venom_SVSP-3	30.5	249	146	8	34	278	22	247	1.79e-32	114	314	264
crovir-protein-2795	Venom_SVSP-9	35.4	223	111	10	62	278	59	254	1.95e-32	114	314	268
crovir-protein-2795	Venom_SVSP-6	34.7	222	114	9	62	278	52	247	4.54e-32	112	314	261
crovir-protein-2795	Venom_SVSP-1	34.2	225	113	10	62	278	52	249	3.48e-31	110	314	263
crovir-protein-2795	Venom_SVSP-10	41.0	78	31	3	186	263	29	91	1.79e-11	52.8	314	117
crovir-protein-2800	Venom_Ficolin-1	45.1	213	111	2	259	471	128	334	5.53e-64	203	473	337
crovir-protein-3046	Venom_SVSP-12	27.1	255	140	10	43	275	19	249	8.93e-21	84.0	508	258
crovir-protein-3046	Venom_SVSP-11	27.8	248	149	11	43	275	19	251	1.17e-18	77.8	508	260
crovir-protein-3046	Venom_SVSP-8	25.7	257	142	8	43	275	19	250	5.17e-18	75.9	508	259
crovir-protein-3046	Venom_SVSP-5	27.8	245	152	8	43	275	19	250	1.72e-17	74.3	508	259
crovir-protein-3046	Venom_SVSP-7	27.2	250	147	8	43	275	19	250	1.72e-17	74.3	508	259
crovir-protein-3046	Venom_SVSP-13	27.7	249	154	8	43	279	19	253	2.29e-17	73.9	508	258
crovir-protein-3046	Venom_SVSP-9	26.3	251	148	8	43	275	28	259	2.64e-17	73.9	508	268
crovir-protein-3046	Venom_SVSP-1	25.6	258	155	8	43	280	19	259	1.10e-16	72.0	508	263
crovir-protein-3046	Venom_SVSP-2	26.8	254	157	10	43	280	19	259	3.63e-16	70.5	508	263
crovir-protein-3046	Venom_SVSP-4	26.9	253	146	10	43	275	19	252	9.02e-16	69.3	508	264
crovir-protein-3046	Venom_SVSP-6	26.6	259	139	10	43	275	19	252	3.85e-15	67.4	508	261
crovir-protein-3046	Venom_SVSP-3	26.6	248	153	10	43	275	19	252	7.25e-15	66.6	508	264
crovir-protein-3057	Venom_Vespryn-1	36.8	114	46	4	315	418	88	185	1.68e-18	76.3	463	219
crovir-protein-3355	Venom_SVSP-3	31.5	213	124	7	238	443	25	222	3.95e-25	97.8	864	264
crovir-protein-3355	Venom_SVSP-4	31.9	213	123	7	238	443	25	222	3.95e-25	97.8	864	264
crovir-protein-3355	Venom_SVSP-12	32.9	216	114	10	238	443	25	219	2.92e-24	95.1	864	258
crovir-protein-3355	Venom_SVSP-11	32.0	228	102	12	238	443	25	221	1.39e-23	93.2	864	260
crovir-protein-3355	Venom_SVSP-9	29.5	210	128	7	238	442	34	228	2.27e-20	84.0	864	268
crovir-protein-3355	Venom_SVSP-10	46.5	43	19	1	400	442	44	82	1.18e-06	40.4	864	117
crovir-protein-3723	Venom_ADAM28-1	23.7	384	222	14	109	484	105	425	1.22e-22	95.5	918	827
crovir-protein-3723	Venom_SVMP-4	24.3	456	245	19	108	548	47	417	2.53e-21	89.7	918	447
crovir-protein-3723	Venom_SVMP-6	25.4	354	196	14	113	463	102	390	9.05e-21	89.0	918	602
crovir-protein-3723	Venom_SVMP-9	23.7	376	219	14	113	484	102	413	4.81e-20	86.7	918	603
crovir-protein-3723	Venom_SVMP-11	24.5	379	215	13	113	484	101	415	6.46e-20	86.3	918	610
crovir-protein-3723	Venom_SVMP-8	23.9	381	215	16	113	484	102	416	8.39e-20	85.9	918	603
crovir-protein-3723	Venom_SVMP-7	24.4	377	219	14	113	484	102	417	2.59e-19	84.3	918	611
crovir-protein-3723	Venom_SVMP-10	26.0	231	146	10	260	484	186	397	4.80e-14	67.4	918	593
crovir-protein-3745	Venom_LIPA-1	88.4	475	0	1	1	420	1	475	3.82e-311	835	420	476
crovir-protein-3802	Venom_SVSP-7	29.2	185	120	5	245	426	25	201	9.27e-20	82.0	905	259
crovir-protein-3820	Venom_SVSP-2	29.1	258	153	11	45	292	21	258	4.63e-26	96.7	311	263
crovir-protein-3820	Venom_SVSP-12	31.7	218	122	10	79	287	49	248	5.83e-26	96.3	311	258
crovir-protein-3820	Venom_SVSP-7	32.8	235	133	11	65	292	38	254	5.95e-26	96.3	311	259
crovir-protein-3820	Venom_SVSP-11	30.4	214	124	9	79	283	49	246	7.60e-23	87.8	311	260
crovir-protein-3820	Venom_SVSP-8	32.4	222	117	12	78	287	49	249	1.03e-22	87.4	311	259
crovir-protein-3820	Venom_SVSP-4	28.5	249	146	11	45	283	21	247	4.04e-22	85.9	311	264
crovir-protein-3870	Venom_PLA2-F	29.2	106	65	3	48	143	34	139	1.38e-13	56.6	147	146
crovir-protein-3870	Venom_PLA2-C1	35.1	94	55	2	51	138	38	131	1.23e-12	53.9	147	137
crovir-protein-3870	Venom_PLA2-B1	35.0	103	59	3	48	143	14	115	2.23e-12	52.8	147	116
crovir-protein-3893	Venom_LAAO-1	92.5	441	31	1	7	445	76	516	1.34e-307	829	445	517
crovir-protein-3893	Venom_LAAO-2	87.3	441	31	2	7	445	90	507	4.95e-280	759	445	508
crovir-protein-4565	Venom_Ficolin-1	43.2	176	84	4	81	255	175	335	6.31e-45	147	263	337
crovir-protein-4572	Venom_SVSP-5	35.0	234	135	8	394	624	25	244	2.07e-35	126	631	259
crovir-protein-4572	Venom_SVSP-8	33.8	234	138	7	394	624	25	244	2.52e-34	123	631	259
crovir-protein-4572	Venom_SVSP-12	30.9	236	141	7	394	624	25	243	1.03e-32	119	631	258
crovir-protein-4572	Venom_SVSP-6	32.6	236	140	8	394	624	25	246	3.83e-32	117	631	261
crovir-protein-4572	Venom_SVSP-9	34.3	242	141	9	387	624	26	253	6.13e-32	117	631	268
crovir-protein-4572	Venom_SVSP-7	34.2	234	137	7	394	624	25	244	9.26e-32	116	631	259
crovir-protein-4572	Venom_SVSP-2	31.9	235	145	7	394	624	25	248	1.02e-31	116	631	263
crovir-protein-4572	Venom_SVSP-11	33.2	238	135	9	394	624	25	245	1.76e-31	115	631	260
crovir-protein-4572	Venom_SVSP-4	33.3	237	137	9	394	624	25	246	4.87e-31	114	631	264
crovir-protein-4572	Venom_SVSP-13	31.3	233	144	6	394	624	25	243	4.30e-27	102	631	258
crovir-protein-4587	Venom_ENPP6-1	90.0	439	10	4	1	406	1	438	2.35e-290	780	406	439
crovir-protein-4609	Venom_VEGF-1	31.4	86	58	1	135	220	33	117	3.19e-12	55.8	429	133
crovir-protein-4700	Venom_Ficolin-2	39.7	237	113	10	693	925	117	327	4.93e-46	160	929	329
crovir-protein-4700	Venom_Ficolin-1	39.0	236	115	8	693	925	126	335	2.05e-45	159	929	337
crovir-protein-4873	Venom_PDE-1	27.8	442	227	11	164	586	27	395	3.46e-46	164	910	453
crovir-protein-5300	Venom_LAAO-1	59.0	39	16	0	379	417	52	90	1.12e-07	46.6	839	517
crovir-protein-5473	Venom_SVMP-8	31.3	211	122	10	70	273	200	394	6.30e-18	78.6	546	603
crovir-protein-5477	Venom_CTL-5	89.8	167	0	2	19	169	1	166	9.99e-115	315	169	167
crovir-protein-5488	Venom_CYS-1	99.3	136	1	0	1	136	1	136	3.88e-99	273	136	137
crovir-protein-5665	Venom_Ficolin-1	38.0	213	92	6	1103	1278	126	335	4.56e-38	138	1294	337
crovir-protein-6734	Venom_SVMP-1	28.1	278	126	12	244	472	101	353	2.53e-18	81.3	954	613
crovir-protein-6734	Venom_SVMP-3	26.3	278	135	9	244	474	101	355	6.72e-17	76.3	954	488
crovir-protein-6734	Venom_SVMP-6	26.4	273	134	12	244	473	101	349	2.68e-13	65.1	954	602
crovir-protein-6734	Venom_SVMP-7	25.6	277	136	11	244	473	101	354	3.21e-12	61.6	954	611
crovir-protein-6734	Venom_ADAM28-1	24.6	317	168	13	198	465	60	354	6.52e-12	60.8	954	827
crovir-protein-6830	Venom_SVSP-5	33.3	234	145	7	54	283	25	251	1.89e-35	120	284	259
crovir-protein-6830	Venom_SVSP-9	32.8	235	145	8	54	283	34	260	7.01e-33	114	284	268
crovir-protein-6830	Venom_SVSP-6	33.8	237	142	9	54	283	25	253	1.18e-32	113	284	261
crovir-protein-6830	Venom_SVSP-12	31.2	253	159	10	37	283	7	250	1.54e-32	113	284	258
crovir-protein-6830	Venom_SVSP-11	32.8	235	146	7	54	283	25	252	8.58e-32	111	284	260
crovir-protein-6830	Venom_SVSP-7	32.5	234	147	7	54	283	25	251	1.17e-31	110	284	259
crovir-protein-6830	Venom_SVSP-8	31.2	234	150	6	54	283	25	251	1.17e-31	110	284	259
crovir-protein-6830	Venom_SVSP-4	30.1	236	152	8	54	283	25	253	2.63e-30	107	284	264
crovir-protein-6830	Venom_SVSP-13	29.2	233	155	5	54	283	25	250	8.80e-30	105	284	258
crovir-protein-6830	Venom_SVSP-3	28.8	236	155	8	54	283	25	253	3.76e-29	104	284	264
crovir-protein-6830	Venom_SVSP-2	28.5	235	155	7	54	281	25	253	1.94e-24	91.7	284	263
crovir-protein-6830	Venom_SVSP-1	27.2	239	157	9	54	283	25	255	1.28e-21	84.0	284	263
crovir-protein-6830	Venom_SVSP-10	38.3	60	35	1	202	259	31	90	3.77e-08	43.1	284	117
crovir-protein-7188	Venom_VEGF-1	40.0	105	57	2	27	130	19	118	8.60e-26	87.4	133	133
crovir-protein-7250	Venom_SVMP-11	87.9	107	9	2	39	145	18	120	3.79e-59	185	147	610
crovir-protein-7250	Venom_SVMP-15	85.0	107	12	2	39	145	19	121	1.29e-58	181	147	485
crovir-protein-7250	Venom_SVMP-5	86.0	107	11	2	39	145	19	121	1.37e-58	180	147	423
crovir-protein-7250	Venom_SVMP-3	86.0	107	11	2	39	145	19	121	2.69e-58	181	147	488
crovir-protein-7250	Venom_SVMP-13	86.0	107	11	2	39	145	19	121	1.07e-57	179	147	489
crovir-protein-7250	Venom_SVMP-1	86.0	107	11	2	39	145	19	121	2.17e-57	181	147	613
crovir-protein-7250	Venom_SVMP-12	85.0	107	12	2	39	145	19	121	4.71e-57	177	147	478
crovir-protein-7250	Venom_SVMP-2	86.0	107	11	2	39	145	19	121	7.99e-57	179	147	611
crovir-protein-7250	Venom_SVMP-7	84.1	107	13	2	39	145	19	121	1.55e-56	178	147	611
crovir-protein-7250	Venom_SVMP-9	83.2	107	14	2	39	145	19	121	7.54e-55	174	147	603
crovir-protein-7250	Venom_SVMP-16	83.2	107	14	2	39	145	19	121	8.48e-55	174	147	612
crovir-protein-7250	Venom_SVMP-10	82.2	107	15	2	39	145	19	121	3.47e-54	172	147	593
crovir-protein-7250	Venom_SVMP-6	80.4	107	17	2	39	145	19	121	2.11e-51	164	147	602
crovir-protein-7250	Venom_SVMP-8	79.4	107	18	2	39	145	19	121	2.97e-51	164	147	603
crovir-protein-7250	Venom_SVMP-14	79.4	107	18	2	39	145	19	121	6.16e-51	163	147	609
crovir-protein-7250	Venom_SVMP-17	75.5	102	23	1	39	138	19	120	9.34e-48	155	147	619
crovir-protein-7250	Venom_ADAM28-1	72.0	107	24	3	44	145	23	128	2.85e-44	146	147	827
crovir-protein-7250	Venom_SVMP-4	42.1	107	8	2	39	145	19	71	1.92e-16	67.0	147	447
crovir-protein-7415	Venom_KUN-2	43.9	57	32	0	473	529	25	81	5.65e-13	57.8	1077	85
crovir-protein-7415	Venom_KUN-3	42.1	57	33	0	473	529	25	81	1.97e-12	56.2	1077	85
crovir-protein-7461	Venom_ADAM28-1	32.6	614	381	13	49	647	54	649	1.27e-103	332	842	827
crovir-protein-7461	Venom_SVMP-7	35.4	545	319	18	34	557	31	563	1.24e-98	312	842	611
crovir-protein-7461	Venom_SVMP-16	32.5	603	360	15	34	618	31	604	3.67e-96	306	842	612
crovir-protein-7461	Venom_SVMP-6	33.4	577	337	19	34	578	31	592	1.58e-93	298	842	602
crovir-protein-7461	Venom_SVMP-17	33.0	610	354	18	34	618	31	610	1.74e-93	299	842	619
crovir-protein-7461	Venom_SVMP-15	33.6	458	282	12	34	477	31	480	4.27e-71	234	842	485
crovir-protein-7461	Venom_SVMP-12	33.9	457	277	12	34	477	31	475	9.19e-70	231	842	478
crovir-protein-7461	Venom_SVMP-13	32.3	465	289	13	34	481	31	486	7.69e-67	223	842	489
crovir-protein-7461	Venom_SVMP-4	32.2	363	223	10	99	448	50	402	2.48e-53	184	842	447
crovir-protein-7463	Venom_ADAM28-1	32.2	628	393	12	58	669	49	659	5.10e-113	353	735	827
crovir-protein-7463	Venom_SVMP-6	32.3	601	360	15	49	635	31	598	2.83e-102	319	735	602
crovir-protein-7463	Venom_SVMP-8	31.3	601	367	13	49	635	31	599	4.82e-99	310	735	603
crovir-protein-7463	Venom_SVMP-7	32.2	603	367	16	49	635	31	607	1.63e-98	309	735	611
crovir-protein-7463	Venom_SVMP-17	31.1	607	377	13	49	636	31	615	2.80e-98	309	735	619
crovir-protein-7463	Venom_SVMP-11	32.3	609	360	18	49	636	30	607	1.20e-97	307	735	610
crovir-protein-7463	Venom_SVMP-16	31.6	602	373	17	49	635	31	608	2.46e-97	306	735	612
crovir-protein-7463	Venom_SVMP-14	32.4	605	361	18	49	635	31	605	8.75e-97	305	735	609
crovir-protein-7463	Venom_SVMP-1	31.1	602	377	14	49	635	31	609	1.42e-95	301	735	613
crovir-protein-7463	Venom_SVMP-2	30.4	599	383	13	49	635	31	607	1.54e-92	293	735	611
crovir-protein-7463	Venom_SVMP-13	30.2	467	296	13	49	496	31	486	8.90e-70	229	735	489
crovir-protein-7463	Venom_SVMP-15	31.1	456	296	11	49	492	31	480	3.00e-69	228	735	485
crovir-protein-7463	Venom_SVMP-3	30.2	457	300	10	49	492	31	481	1.66e-68	226	735	488
crovir-protein-7463	Venom_SVMP-12	30.7	459	293	13	49	494	31	477	2.45e-66	219	735	478
crovir-protein-7463	Venom_SVMP-4	30.8	360	232	8	114	463	50	402	2.33e-57	194	735	447
crovir-protein-7464	Venom_SVMP-17	33.2	608	356	15	24	606	31	613	4.05e-107	332	717	619
crovir-protein-7464	Venom_SVMP-16	33.9	602	356	17	24	607	31	608	1.82e-106	330	717	612
crovir-protein-7464	Venom_SVMP-11	33.2	599	361	15	24	606	30	605	7.15e-105	325	717	610
crovir-protein-7464	Venom_SVMP-7	33.6	599	359	15	24	606	31	606	3.03e-103	321	717	611
crovir-protein-7464	Venom_SVMP-14	32.2	602	363	18	24	607	31	605	5.11e-99	310	717	609
crovir-protein-7464	Venom_SVMP-15	31.5	454	294	11	24	464	31	480	1.58e-71	233	717	485
crovir-protein-7464	Venom_SVMP-12	31.6	456	290	11	24	466	31	477	3.58e-70	229	717	478
crovir-protein-7464	Venom_SVMP-13	30.9	456	296	10	24	464	31	482	9.07e-70	229	717	489
crovir-protein-7464	Venom_SVMP-4	31.5	356	232	6	89	435	50	402	1.85e-57	194	717	447
crovir-protein-7465	Venom_ADAM28-1	33.4	617	380	14	12	616	62	659	8.62e-119	366	657	827
crovir-protein-7465	Venom_SVMP-17	32.8	580	358	12	12	583	60	615	5.60e-104	322	657	619
crovir-protein-7465	Venom_SVMP-16	33.1	580	353	13	12	582	55	608	6.53e-104	321	657	612
crovir-protein-7465	Venom_SVMP-11	32.0	579	362	12	12	583	54	607	1.00e-101	315	657	610
crovir-protein-7465	Venom_SVMP-7	33.3	582	348	14	12	582	55	607	1.44e-101	315	657	611
crovir-protein-7465	Venom_SVMP-8	31.9	577	355	11	12	582	55	599	6.81e-100	310	657	603
crovir-protein-7465	Venom_SVMP-1	32.1	577	345	15	12	573	55	599	1.85e-98	307	657	613
crovir-protein-7465	Venom_SVMP-6	31.9	589	359	14	3	582	43	598	4.91e-94	295	657	602
crovir-protein-7465	Venom_SVMP-9	31.2	577	359	13	12	582	55	599	3.81e-93	293	657	603
crovir-protein-7465	Venom_SVMP-14	30.6	578	367	13	12	582	55	605	2.64e-90	285	657	609
crovir-protein-7465	Venom_SVMP-2	29.5	576	378	10	12	582	55	607	7.59e-90	284	657	611
crovir-protein-7465	Venom_SVMP-13	31.2	443	282	9	12	442	55	486	1.10e-70	230	657	489
crovir-protein-7465	Venom_SVMP-15	30.5	433	288	9	12	438	55	480	5.37e-68	223	657	485
crovir-protein-7465	Venom_SVMP-3	30.4	434	288	8	12	438	55	481	3.01e-67	221	657	488
crovir-protein-7465	Venom_SVMP-12	30.3	435	285	8	12	440	55	477	8.88e-67	219	657	478
crovir-protein-7465	Venom_SVMP-4	29.9	358	241	7	57	409	50	402	1.50e-57	193	657	447
crovir-protein-7466	Venom_SVMP-6	33.2	220	124	3	327	545	401	598	1.83e-36	136	655	602
crovir-protein-7466	Venom_SVMP-9	33.2	220	124	4	327	545	402	599	6.27e-35	132	655	603
crovir-protein-7468	Venom_SVMP-9	33.5	257	143	7	10	261	366	599	6.16e-41	144	369	603
crovir-protein-7468	Venom_SVMP-6	32.3	257	146	6	10	261	365	598	1.58e-40	143	369	602
crovir-protein-7478	Venom_SVSP-1	29.1	254	147	9	358	607	25	249	2.10e-26	100	615	263
crovir-protein-7610	Venom_NGF-1	43.9	155	79	4	155	308	89	236	8.34e-37	124	311	242
crovir-protein-7672	Venom_SVSP-4	31.1	244	150	7	703	943	25	253	4.99e-31	115	951	264
crovir-protein-7672	Venom_SVSP-3	30.6	252	156	8	703	951	25	260	1.69e-30	113	951	264
crovir-protein-7672	Venom_SVSP-12	30.3	244	140	9	152	393	35	250	5.74e-29	108	951	258
crovir-protein-7672	Venom_SVSP-6	31.3	246	147	9	703	943	25	253	6.14e-29	108	951	261
crovir-protein-7807	Venom_Ficolin-2	42.1	214	119	4	266	477	117	327	9.21e-54	176	479	329
crovir-protein-8022	Venom_3FTx-10	80.6	93	16	1	1	91	1	93	7.75e-58	165	91	94
crovir-protein-8023	Venom_3FTx-10	93.5	77	5	0	25	101	17	93	1.00e-58	168	101	94
crovir-protein-8348	Venom_KUN-5	47.4	57	30	0	174	230	25	81	1.51e-20	77.4	358	84
crovir-protein-8348	Venom_KUN-2	47.3	55	29	0	176	230	27	81	1.01e-18	72.4	358	85
crovir-protein-8348	Venom_KUN-3	45.5	55	30	0	176	230	27	81	5.01e-18	70.5	358	85
crovir-protein-8459	Venom_ADAM28-1	25.8	539	336	12	167	666	134	647	3.49e-52	186	720	827
crovir-protein-8459	Venom_SVMP-16	27.0	433	254	10	244	638	199	607	3.62e-45	163	720	612
crovir-protein-8459	Venom_SVMP-11	25.1	521	300	14	167	638	126	605	2.42e-43	157	720	610
crovir-protein-8459	Venom_SVMP-7	26.0	512	290	16	167	630	127	597	2.36e-40	149	720	611
crovir-protein-8459	Venom_SVMP-12	26.9	294	167	9	241	493	191	477	4.90e-21	88.6	720	478
crovir-protein-8459	Venom_SVMP-5	26.8	228	143	8	244	462	197	409	1.69e-14	67.8	720	423
crovir-protein-8572	Venom_CRISP-2	97.2	107	3	0	7	113	135	241	1.50e-83	236	113	242
crovir-protein-8572	Venom_CRISP-1	96.3	107	4	0	7	113	135	241	6.10e-83	235	113	242
crovir-protein-8572	Venom_CRISP-3	69.8	106	31	1	7	112	135	239	6.98e-55	164	113	241
crovir-protein-8572	Venom_CRISP-4	66.0	106	35	1	7	112	135	239	3.68e-52	157	113	241
crovir-protein-8573	Venom_CRISP-2	71.6	141	2	1	94	196	1	141	1.20e-66	197	196	242
crovir-protein-8573	Venom_CRISP-1	69.5	141	5	1	94	196	1	141	2.22e-64	191	196	242
crovir-protein-8573	Venom_CRISP-3	100	81	0	0	1	81	59	139	8.02e-62	185	196	241
crovir-protein-8573	Venom_CRISP-4	92.6	81	6	0	1	81	59	139	4.39e-56	170	196	241
crovir-protein-8584	Venom_PDE-1	99.8	452	1	0	20	471	1	452	0.0	923	471	453
crovir-protein-8762	Venom_SVMP-17	24.8	443	227	20	147	552	139	512	5.73e-20	86.3	842	619
crovir-protein-8840	Venom_CTL-6	29.8	121	73	4	160	271	38	155	1.66e-14	62.0	277	159
crovir-protein-8898	Venom_Waprin-1	100	100	0	0	27	126	35	134	3.64e-53	156	126	135
crovir-protein-8900	Venom_pgKUN-4	68.1	47	15	0	260	306	28	74	1.27e-17	68.6	306	75
